0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
-70,-72,-74,-69,-73,-73,-72,-72,-72,0,-72,-69,-73,0,-72,-71,-73,-71,-73,-69,-71,-72,-72,-71,-71,-70,-65,-70,-72,-71,-68,-73,-72,-68,-73,-73,-69,-68,-67,-72,-71,-70,-66,-72,-71,-70,-68,-74,-73,-72,0.7,3.3
-72,-66,-71,-70,-71,-67,-70,-70,-64,-68,-71,-68,-68,-68,-67,-66,-68,-68,-49,-64,-68,-46,-62,-37,-61,-65,-70,-64,-61,-62,-68,-51,-67,-41,-42,-51,-58,-64,-41,-20,-59,0,-20,-46,-43,-59,-53,-54,-60,-62,4.65,4.18
-57,-59,-65,-63,-70,-71,0,-58,-60,-63,-69,-64,-68,-57,-58,-53,-56,-57,-54,-59,-56,-62,-20,-64,-47,-50,-42,-64,-59,-48,-59,-57,-55,-20,-20,-62,0,-20,0,0,0,-64,-54,-58,-65,-68,-57,-57,-65,-61,4.23,2.67
-75,-72,-68,-72,-73,-69,-70,-73,-69,-70,-73,-71,0,0,-72,0,-65,0,0,0,-70,-70,-71,-70,-72,-72,-69,-73,-71,-71,-73,-72,-72,-73,-70,-73,-71,-71,-71,-72,0,-72,-73,-71,-70,-73,-72,-71,-70,-71,0.31,2.26
-64,-50,-71,-71,-64,-69,-64,0,-56,-75,-64,-63,-68,-62,-63,-65,-69,-72,-66,-63,0,-70,-54,-66,-65,-63,-65,-70,-63,-69,-63,-72,-62,-63,-69,-66,-65,-71,-61,-60,-70,-68,-68,-74,-69,-70,-65,-70,-72,-71,2.46,1.7
0,-73,0,-72,-69,-73,-72,0,0,0,-66,0,-73,-71,-72,-73,-70,-69,-72,-72,-69,-64,-72,-66,-67,-68,-64,-66,-55,-67,-72,-70,-71,-70,-71,-71,-71,-69,-68,-69,-72,-71,-71,-63,-70,-67,-68,-72,-68,-73,1.31,3.53
-68,-61,-69,-71,-61,-67,-70,-72,-67,-67,-62,-69,-66,-62,-64,-69,-69,-71,0,0,0,-71,0,0,-66,-68,0,-61,0,0,-61,-67,-67,-68,-58,-70,-69,-71,-69,-66,-68,-69,-72,-73,-71,-72,-71,-69,-70,-68,2.18,1.16
-73,-71,-71,-72,-73,-72,-72,-73,-72,-68,-74,-68,-73,-66,-72,-72,-69,-66,-74,-67,-65,-73,-71,-70,-66,-56,-71,-74,-68,-69,-61,-65,-66,-65,-65,-71,-69,-71,-67,-64,-65,-66,-67,-71,-68,-65,-64,-72,-71,-71,1.58,3.46
-70,-71,-72,-70,-75,-71,-72,-70,-72,-69,-71,-70,-75,-69,-69,-72,-63,-57,-68,-67,-67,-72,-73,-70,-69,-54,-73,-71,-59,-59,-68,-61,-67,-42,-66,-67,-58,-67,-68,-62,-54,-63,-64,-22,-62,0,-66,-65,-64,-63,2.57,4.17
-72,-68,-72,-74,-66,-74,-72,-69,-72,-69,-73,-66,-67,0,-74,-63,-70,-70,-72,-70,-71,-69,-71,-73,-72,-63,-67,-59,-68,-69,-71,-71,-68,-64,-72,-72,-71,-70,-72,0,0,-71,-70,-70,-73,-73,-71,-70,-73,-73,0.83,1.86
-49,0,-56,-63,-52,-64,-72,-51,-60,-56,-65,-61,-62,-63,0,-43,-38,-35,-64,-44,-60,-64,-65,-67,-57,-62,-65,-64,-59,-67,-61,-68,-68,-64,-58,-68,-61,-72,-67,-66,-69,-73,-72,-69,-71,-72,-72,-72,-66,-71,3.4,0.54
0,-67,0,-71,-72,0,-71,0,-71,0,0,0,-72,-73,-74,-70,-72,-71,-70,-74,-69,-72,-66,-75,-74,-74,-72,-70,-73,-68,-66,-67,-68,-67,-72,-72,-72,-64,-67,-72,-67,-65,-72,-69,-74,-66,0,-70,-63,-66,1.17,4.16
-64,-73,-73,-67,-72,-66,-70,-68,-68,-74,-67,-66,-64,-71,-73,-65,-69,-71,-58,-66,-67,-67,-71,-67,-67,-62,-51,-58,-70,-20,-65,-62,-56,-47,-68,-70,-51,-37,-56,-65,-54,-65,-53,-36,-38,-59,-62,-42,-60,-54,3.99,4.32
-74,-57,-61,-50,0,-64,-66,-72,-67,-68,-65,-57,-62,-53,-64,-57,-59,-55,-60,-63,-33,-68,0,-56,-57,-62,-55,-61,-61,-58,-55,-68,0,-65,-60,-67,-68,-64,-65,-66,-68,-67,-66,-68,-69,-72,-69,-65,-67,-67,2.97,2.56
-72,-69,-70,-73,-73,-70,-73,-71,-70,-71,-69,-65,-72,-72,-68,-71,-64,-70,-72,-66,-68,-73,-64,-68,-66,-64,-67,-67,-69,-67,-69,-64,-61,-68,-68,-63,-64,-66,-66,-69,-70,-66,-63,-65,-68,-67,-69,-69,-69,-69,1.92,3.56
-57,-69,-60,-66,-47,-49,0,-60,-72,-65,-50,-20,-61,-66,-47,-20,0,0,-55,-59,-40,-60,-64,-43,-36,-61,-64,-41,-44,-64,-59,-52,-64,-64,-43,-48,-48,-52,-56,-54,-59,-53,0,-59,-62,-64,-64,-59,-62,-59,4.18,2.67
-53,-49,-64,-59,-58,-64,-61,-57,-62,-64,-55,-55,-57,-60,-56,-52,-57,-63,-51,-55,-29,-20,-54,-20,-39,-63,-60,-49,-54,-50,-57,-20,-61,-63,-56,-57,-20,-64,-62,-62,-71,-49,-58,-65,-68,-59,-65,-58,-67,-67,4.64,1.94
-69,-73,-71,-61,-74,-73,-62,-71,-68,-51,-70,-70,-51,-64,-58,-67,-66,-65,-60,-64,-58,-69,-68,-67,-63,-59,-63,-65,-51,-47,-67,-65,-60,-71,-68,-64,-69,-68,-67,-67,-63,-61,-65,-64,-63,-71,-69,-68,-69,-62,2.21,2.53
-64,-66,-65,-60,-69,-67,-67,-62,-65,-71,-51,-65,-63,-53,-61,-66,-65,-50,-60,-33,-50,-28,-57,-59,-56,-62,-54,-50,-20,-20,-48,-45,-50,-57,-57,-20,-60,-20,-47,-55,-44,-58,-20,-56,-62,-63,-60,-66,-59,-20,4.62,2.95
-71,-68,-73,-66,-69,-65,-67,-72,-63,-73,-71,-72,-65,-69,-71,-68,-74,-72,-71,-69,-72,-69,-67,-71,-63,-72,-67,-69,-65,-66,-69,0,0,0,0,0,-65,-74,-71,0,-69,0,0,0,0,-66,0,0,0,-72,1.55,2.51
-66,-66,-63,-67,-65,-69,-64,-64,-65,-67,-70,-68,-64,-65,-66,-72,-72,-63,-69,-70,-60,-67,-69,-65,-71,-61,-65,-66,-66,-64,-67,-61,-64,-60,0,-72,-68,-73,-71,-67,-68,-72,-67,-71,-71,-69,-68,-72,-70,-74,1.89,1.56
-69,-58,-64,-72,-67,-68,-66,-70,-71,-68,-69,-56,-62,-66,-53,-69,-58,-20,-66,-51,-61,-58,-64,-61,-63,-68,-58,0,-54,0,-67,-48,-64,-54,-67,-67,-57,-65,-71,-66,-63,-65,-65,-69,-64,-63,-65,-64,-71,-68,3.16,2.18
-73,-69,-73,-64,-70,-71,-70,-73,-69,-66,0,-66,-69,-69,0,-59,-72,-70,-73,-72,-75,0,-68,-74,-74,-68,-70,-66,-72,-71,-70,-71,-70,-72,-72,-72,-72,-70,-73,-70,-67,-73,-61,-73,-72,-72,-72,-71,-73,-72,0.8,2.27
-73,-72,-70,-73,-70,-72,-71,-73,-74,-74,-72,-74,0,-69,-71,-73,-73,-68,-72,-72,-73,-70,-70,-71,-70,-72,-71,-70,-72,-73,-73,-74,-72,-69,-72,-70,-67,-71,-70,-72,-73,-73,-72,-72,-72,-70,-73,-72,-73,-73,0.3,2.03
-65,-59,-20,-58,-47,-60,-20,-55,-53,-63,-57,-20,-61,-50,-42,-64,-57,-59,-54,-56,-64,-59,-45,-57,-56,-20,-57,-51,0,-66,-66,-64,-68,-68,-68,-68,-68,-63,-65,-68,-62,-63,-73,-66,-71,-72,-69,-72,-71,-71,4.29,0.52
0,-59,-72,-72,-71,-70,-68,-70,-69,-72,-67,-71,-65,-69,-67,-62,-70,-67,-65,-64,-69,-67,-56,-66,-66,-69,-62,-69,-64,-66,-68,-67,-66,-65,-67,-72,-66,-58,-67,-70,-68,-68,-58,-71,-72,0,-67,-68,-70,-71,2.12,3.1
-73,-71,-73,0,0,-71,0,-73,0,-72,0,-74,-72,-70,-74,-71,-72,-72,-68,-71,-73,-71,-68,-72,-69,-70,-70,-73,-70,-74,-70,-72,-71,-71,-71,-73,-72,-72,-65,-71,-71,-70,-72,-73,-73,-69,-71,-73,-72,-73,0.23,1.85
-71,-72,-69,-70,-60,-71,-68,-67,-66,-65,-68,-61,-69,-54,-65,-70,-72,-68,-68,-49,-71,-66,-66,-68,-66,-66,-61,-66,-65,-69,-66,-20,-68,-63,-69,-70,-65,-66,-73,-62,-69,-59,-71,-69,-69,-71,-72,-74,-65,-73,2.42,2.33
-71,-68,-68,-71,-71,-68,-69,-71,-70,-72,-68,-68,-70,-59,-70,-68,-66,-68,-67,-71,-70,-58,-65,0,-69,-70,-61,-64,-65,-58,-68,-67,-56,-56,-62,-20,-57,0,0,0,0,0,0,0,-70,0,0,-59,0,-59,3.61,4.29
-63,-49,-52,-65,-54,-64,-65,-66,-64,-63,-58,-69,-53,-69,-63,-20,-56,-67,-66,-67,-64,-61,-56,-66,-68,-63,-60,-61,-70,-64,-66,-63,-71,-67,-69,-66,-69,-69,-74,-60,-65,-70,-74,-68,-67,-71,-71,-71,-73,-63,3.23,0.27
-62,-67,-64,-61,-63,-61,-38,-36,-69,-47,-65,-58,-65,-57,-20,-66,-49,-20,-64,-60,-58,-60,-59,-61,-67,-65,-65,-62,-55,-50,0,-20,-58,-57,-64,-64,-66,-58,-68,-66,-57,-70,-58,-68,-71,-66,-61,0,-67,-73,3.59,1.63
-66,0,-71,0,0,0,0,-71,0,0,0,0,-71,-67,-64,-66,-65,-70,-67,-75,-66,-61,-66,-68,-68,-75,-69,-57,-69,-68,-68,-67,-68,-67,-68,-57,-66,-69,-67,-73,-74,-70,-69,-71,-62,-65,-73,-68,-64,-69,1.95,3.27
-72,0,0,0,-70,0,-73,0,-74,0,0,-71,-74,-68,0,-71,-69,-71,-71,-69,-72,-72,-69,-72,-72,-69,-68,-62,-72,-71,-65,-65,-71,-68,0,-68,-64,-70,-69,-67,-69,-69,-68,-73,-69,-66,-73,-74,-69,-70,1.45,3.95
-61,-62,-58,-62,-51,-61,-62,-64,-56,-61,-56,0,-52,-56,-51,-51,-65,-61,-49,-63,-64,-68,-56,-60,-64,-60,-59,-65,-60,-63,-67,-69,-63,-60,-64,-67,-59,-69,-64,-63,-73,-72,-73,-69,-59,-65,-70,-70,-69,-71,3.71,1.04
-65,-71,-67,-64,-72,-64,-66,-65,-72,-70,-70,-61,-67,-68,-61,-68,-52,-66,-70,-61,-62,-67,-55,-51,-65,-66,0,-29,-57,-66,-62,-59,-62,-55,-62,-20,-20,-49,-20,-20,-28,-61,-59,-47,-46,-57,-65,-20,-60,0,4.47,3.71
-69,-71,-68,-73,-72,-71,-68,-72,-60,-73,-68,-71,-68,-65,-65,-70,-46,-66,-70,-71,-67,-64,-61,-63,-59,-68,-48,-50,-59,-60,-57,-66,-69,-60,-58,-67,-65,-52,-52,-58,-49,-55,-20,-56,-49,-35,-20,-43,-45,-61,4.21,4.2
-69,-70,-74,-71,-73,-72,-66,-66,-68,-64,-72,-71,-73,-70,-69,-67,-71,-70,-70,-70,-71,0,0,-54,-71,-69,-67,0,-68,-66,-67,-72,-59,-72,-72,-70,-68,-71,-68,-66,-71,-68,-72,-73,-70,-73,-70,-71,-71,-70,1.11,2.36
-69,-68,-71,-72,-73,-71,-70,-74,-60,-65,-71,-62,-69,-64,-70,-62,-54,-65,-62,-63,-61,-68,-58,-71,-46,-49,-70,-59,-68,-70,-61,0,-62,-62,-66,0,-40,-67,-20,-62,-68,-53,-63,-68,-62,-59,-65,-49,-67,-57,3.38,3.79
-69,-73,-71,-70,-70,-71,-71,-68,-72,-73,-74,-72,-71,-70,-66,-71,-70,-70,-67,-70,-67,-66,-45,-74,-70,-71,-70,-68,-65,-66,-69,-71,-53,-65,-61,-68,-58,-66,-59,-64,-57,-64,-50,-63,-69,-66,-62,-61,-65,-59,3.33,4.57
-68,-59,-66,-71,-68,-64,-70,-60,-71,-67,-71,-66,-67,-69,-72,-66,-67,-69,-72,-64,-69,-62,-70,-67,-67,-72,-66,-67,-72,-73,-67,-65,-69,-74,-71,-68,-70,-71,-73,-71,-74,-74,-73,-71,-68,-70,-72,-72,-67,-72,1.98,0.82
-69,-69,-71,-72,-71,-74,-69,-73,-71,0,-68,-71,-68,-68,-72,-66,-71,-72,-71,-67,-69,-74,-63,-69,-58,-65,-72,-71,-68,-65,-69,-70,0,-61,-67,-64,-69,-65,-73,-61,-69,-51,-67,-66,-66,-68,-59,-67,-69,-65,2.25,3.94
-73,-72,-72,-70,-73,-71,-70,-73,-70,0,-69,-72,-72,-73,-71,-71,-73,-71,-67,-68,-67,-74,-70,-70,-65,-70,-67,-72,-72,-73,-68,-71,-72,-70,-70,-73,-69,-66,-67,-70,-72,-74,-64,-66,-71,-71,-68,-69,-72,-64,1.04,4.0
-73,-70,-72,-72,-72,-72,-66,-73,-71,-70,-73,-64,-71,-68,-71,-68,-65,-64,-72,-70,-68,-64,-67,-62,-73,-67,-66,-63,-69,-62,-69,-66,-65,-43,-64,-57,-64,-67,-46,-64,-50,-58,-20,-63,-20,-20,-43,-49,-20,-51,4.95,5.0
0,-58,-66,-69,-62,-65,-62,-59,-26,-61,-63,-63,-20,-54,-20,-20,-62,-20,-20,-45,-58,-20,-28,-61,-20,-55,-63,0,-62,-33,-40,-56,-35,-59,-57,-66,-64,-67,-64,-62,-61,-61,-60,-69,-60,-68,-63,-66,-73,-61,4.29,1.97
-66,0,-54,-73,-65,-69,-63,-66,-65,-68,-68,-69,-59,-63,-60,-58,0,-65,-44,-68,-66,-49,-66,-55,-63,-68,-68,-64,-63,-59,-54,-54,-41,-45,-20,-50,-56,-56,-20,-36,-39,-57,-56,-52,-61,0,-62,-47,-65,0,4.92,3.52
-72,-70,-70,-66,-74,-65,-69,-65,-68,-71,-69,-67,-53,0,-70,-64,-69,-67,-57,-70,-60,-20,-58,-65,-60,-65,-54,-60,-61,-63,-20,-47,-55,-56,-60,-20,-31,-56,-54,-43,-65,-20,-20,-57,0,-61,-20,-20,-35,-20,4.79,3.98
-71,-71,-71,-71,-73,-71,-73,-73,-70,-66,-71,-72,-65,-73,-71,-71,-72,-70,-69,-72,0,-73,-71,0,0,0,-72,-72,-68,0,-68,0,-67,-70,0,0,-73,-71,-70,0,-71,-70,0,0,-73,0,-72,-72,-70,-73,0.63,0.71
-70,-67,-70,-74,-68,-67,-69,-71,-66,-60,-60,-73,-71,-65,-67,-70,-60,-66,-69,-67,-69,-71,-67,-71,-70,-68,-67,-68,0,-68,-67,-72,-69,-70,0,-67,0,0,0,0,-64,0,0,0,-71,-69,-72,-69,-72,-73,1.55,1.17
-70,-73,-73,-73,-65,-72,-72,-69,-72,-71,-73,-66,-69,-72,-70,-69,-64,-69,0,-69,0,-67,0,-65,0,-71,-68,-68,-64,0,0,-69,-69,-69,-70,-70,-69,-70,-20,-63,-66,-69,-68,-69,-69,-62,-66,-63,-65,-60,2.23,4.43
-66,-67,-68,-70,-70,-71,-70,-70,-69,-68,-62,-69,-61,-66,-65,-56,-63,-63,-64,-62,-44,-20,-60,-46,-61,-64,-63,-64,-20,-61,-20,-55,-38,-20,-52,-44,-57,-30,-20,0,-20,-59,-20,-47,-52,-56,-64,-61,-58,-59,4.35,3.68
-68,-63,-69,-49,-54,-63,-69,-30,-49,-63,-67,-57,0,0,0,-65,-52,-70,-67,-55,-57,-62,-70,-64,-65,-56,-20,-69,-59,-67,-62,-67,-63,-70,-63,-57,-64,-66,-60,-60,-68,-71,-71,-69,-68,-65,-71,-67,-71,-73,2.88,1.52
0,0,0,-73,-73,-72,-71,-73,-74,-71,-73,-73,-70,-72,-56,-71,-63,-72,-71,-68,-65,0,-63,0,-61,-66,-71,-64,-72,0,-63,-60,-69,-67,-65,-59,-66,-55,-62,-66,-55,-46,-49,-66,-54,-52,-60,-20,-20,-66,3.97,4.98
0,-20,0,0,0,0,-57,-47,-52,-20,-20,-20,-20,-20,-20,-57,-20,-61,-56,-65,-41,-20,-60,-55,-20,-49,-59,-39,-60,-52,-67,-63,-63,-67,-62,-65,-58,-61,-64,-68,-62,-69,-51,-54,-71,-68,-68,-65,-73,-73,4.7,1.33
-70,-72,-73,0,-68,-74,-70,-73,-73,-69,-71,-69,-69,0,-73,-68,-69,-70,-73,-70,-70,0,-67,-71,-61,-70,-69,-72,-73,-64,-73,-66,-70,-70,0,-67,-71,-70,-74,-73,-72,-69,-72,-73,-72,-72,-71,-73,-71,-72,0.85,1.16
0,0,0,-67,0,-69,0,-69,-67,-64,-69,-53,-68,-67,-67,-70,-73,-72,-69,-62,-67,-71,-68,-65,0,-64,-71,-70,-71,-67,-71,-64,-70,-74,-69,-73,-73,-71,-73,-71,-72,-69,-70,-72,-73,-71,-73,-72,-73,-72,1.73,0.09
-76,-72,-73,-73,-73,-72,-74,-71,-70,-69,-73,-70,-66,-69,-61,-68,-63,-63,-66,-56,-65,-68,-66,-43,-58,-67,-71,-67,-74,-68,-65,-68,-69,-57,-60,-63,-65,-55,-63,-64,-51,-56,-63,-62,-58,-20,-60,-20,-49,-49,4.78,4.74
-69,-68,-67,-69,-66,-61,-70,-61,-64,-65,-65,-61,-65,-71,-64,-59,-66,-64,-64,-67,-52,-61,-66,-72,-61,-62,-64,-62,-71,-67,-70,-70,-61,-70,0,0,0,0,-70,0,0,0,0,0,0,-66,-71,-71,-72,-71,2.47,0.74
-70,-73,-70,-72,-69,-70,-73,-71,-67,-74,-70,-74,-71,-68,-73,-72,-67,-69,-72,-67,-68,-73,-68,-71,-73,-72,-73,-68,-69,-70,-72,-72,-72,-68,-72,-71,-73,-72,-71,0,0,-73,-73,0,0,0,0,0,0,-73,0.5,2.25
-62,-66,-66,-74,-71,-65,-66,-64,-69,-72,-71,-64,-71,0,-68,0,-64,-67,0,-69,-54,0,-71,-71,0,-68,-64,0,-68,-68,0,-71,-72,0,-70,-72,-73,0,0,-73,-70,0,-72,0,0,0,-70,0,0,0,1.96,0.13
-71,-66,-70,-69,-71,-69,-72,-72,-65,-69,-66,-74,-66,-64,-68,-64,-64,-67,-69,-74,-71,-64,-52,-71,-67,-70,-67,-67,-71,-64,-68,-71,-68,-65,-56,-65,-66,-69,-64,-72,-59,-60,-72,-62,-67,-71,-73,-68,-68,-68,1.87,2.66
-66,-70,-70,0,-70,-69,-70,-71,-67,-67,-65,-66,-67,-73,-67,-67,-63,-65,-59,-64,-56,-67,-50,-65,-63,-71,-69,-69,0,-65,-63,-52,-53,-60,-58,-63,-63,-20,-62,-59,-71,-52,-65,-50,-57,-60,-58,-56,-64,-63,3.43,3.53
-63,-69,-57,-71,-62,-71,-66,-70,-64,-73,-71,-70,-57,-70,-66,-62,-57,-60,-66,-63,-64,-65,-67,-56,-60,-58,-58,-61,-66,-63,-58,-48,-39,-42,-57,-20,-55,-38,-47,-66,0,-50,-45,-64,-62,-20,-55,-64,-54,0,4.61,3.79
-72,-71,-71,-67,-72,-72,-72,-71,-71,-72,-69,-69,0,0,0,-73,-65,-67,0,-73,-70,-73,-72,-75,-71,-71,-73,-73,-73,-73,-73,-71,-71,-72,-71,-73,-71,-73,-71,-69,-73,-73,-68,-73,-72,-71,-72,-73,-73,-73,0.23,2.29
0,0,-71,-70,-73,-74,-72,-73,-74,-71,-73,-73,-71,-73,-71,-73,-73,-71,-71,-69,-72,-71,-74,-73,-70,-71,-65,-71,-73,-67,-65,-69,-63,-67,-72,-68,-72,-60,-70,-70,-67,-61,-69,-66,-69,-72,-62,-71,-70,-64,1.42,4.32
-72,-71,-72,-71,-69,-72,-74,-72,-70,-70,-70,-70,-65,-70,-71,-68,0,-71,-71,-66,-71,-69,-66,-67,-63,-67,-63,-67,-62,-64,-41,-71,-70,-62,-73,-64,-60,-63,-65,-50,-56,-59,-54,-64,-60,-70,-61,-61,-61,-49,3.82,4.86
-66,-71,-68,0,-66,-71,-72,-65,-73,-69,-71,-63,-72,-66,-67,-71,-68,-72,-65,-69,-71,-69,-61,-63,-68,-71,-67,-69,-71,-70,-66,-66,-70,-69,-72,-50,-66,-71,-66,-67,-69,-69,-72,-64,-71,-71,-70,-66,-73,-69,1.32,2.53
-72,-73,-67,-72,-73,-70,-74,-62,-71,-72,-72,-72,-74,-69,-68,-70,-73,-73,-70,-67,-72,-73,-70,-65,-73,-66,-69,-73,-63,-71,-71,-73,-72,-71,-74,-73,-73,-72,-71,-72,-62,-71,-69,-72,-71,-73,-74,-72,-73,-72,0.53,2.58
-71,-68,-68,-70,-61,-71,-66,-70,-70,-67,-70,0,-60,-66,-62,-68,-58,-65,-58,-68,-62,-64,-65,-68,-65,-67,-56,-58,-54,-67,-62,-58,-53,-40,-70,-64,-63,-33,-64,-55,-20,-65,-59,-47,-67,-56,-63,-61,-55,-64,3.75,3.99
-69,-73,-71,-72,-74,-71,-75,-72,-70,-74,-70,-73,-69,-70,-73,-62,-65,-72,-70,-72,-72,-74,-72,-66,-68,-74,-71,-70,-71,-75,-54,-67,-71,-74,-66,-70,-72,-72,-72,-69,-72,-68,-69,-73,-72,-71,-68,-70,-72,-69,0.84,3.1
-65,-52,-68,-73,-63,-64,-67,-61,-69,-72,-65,-66,-67,-63,-66,-67,-64,-66,-67,-62,-66,-75,-65,-65,-65,-64,0,-69,-66,-72,-69,-67,-70,-72,-74,-69,-71,-58,-72,-74,-66,-69,-72,-71,-67,-72,-75,-72,-72,-72,2.19,0.5
-73,-73,-73,-74,-72,0,-73,-72,-73,-72,-74,-73,-72,0,-72,-72,-72,-72,-72,-73,-71,-72,-73,-71,-73,-73,-73,-73,-73,-71,-72,0,-71,-69,-74,-64,-69,-71,-73,-72,-73,-71,-73,-72,-71,-73,-72,-71,-74,-73,0.07,4.76
-73,0,-71,-73,-73,-72,-72,-73,-71,-73,-72,-72,-71,-69,-73,-72,-73,-73,-71,-72,-74,-75,-72,-66,-69,-66,-73,-72,-73,-72,-73,-69,0,0,-69,0,0,-73,-68,-72,-70,-63,-70,-73,-71,-68,-74,-70,-69,-70,0.43,4.21
-69,-73,-68,-65,-69,0,-70,-64,-67,0,-71,-73,-59,-59,-72,-67,-56,-61,-69,-69,-63,-61,-63,-59,-68,-50,-61,-55,-51,-56,-64,-56,-59,-20,-55,-58,-61,-61,-45,-50,-59,-62,-20,-20,-57,-61,-61,-66,-69,-62,3.64,3.72
-70,-72,-72,-73,-71,-71,-67,-71,-71,-74,-72,-70,-71,-73,-70,-71,-71,-67,-66,-70,-72,-68,-67,-70,-71,-67,-70,-69,-71,-73,-71,-62,-71,-70,-70,-70,-73,-65,-73,-73,-64,-72,-67,-63,-71,-70,-73,-68,-64,-73,1.18,3.0
-59,-67,-65,-71,-72,-69,-69,-70,-68,-70,-66,-65,-67,-64,-63,-66,-61,-68,-62,-66,-72,-68,0,-69,-67,0,-69,0,0,-68,-69,-66,0,-69,-70,-61,-69,-67,-71,-68,-71,-63,-68,-70,-70,-69,-65,-72,-70,-73,1.99,1.82
-71,-69,-71,-73,-71,-73,-71,-73,-69,-70,-69,-69,-69,-71,-68,-65,-68,-68,-61,-68,-73,-45,-63,0,-62,0,-59,-73,-65,-66,-59,-66,-63,-69,-31,-64,-67,-53,-55,-71,-68,-68,-60,-50,-66,-69,-59,-50,-60,-59,3.06,4.5
-70,-72,-44,-68,-71,-70,-65,-71,-69,-63,-62,-62,-67,-56,0,-61,-66,-41,-67,-63,-49,-59,-50,-59,-54,-63,-57,-56,-57,-60,-64,-49,-47,-58,-51,-64,-20,-61,-20,-65,-58,-57,0,-57,-63,-66,-73,-59,-66,-57,3.57,2.68
-64,-66,-71,-70,-68,-65,-71,-64,-64,-69,-65,-65,-69,-59,-70,-63,-66,-68,-54,-66,-49,-56,-55,-58,-60,-64,-58,-64,-69,-64,-63,-66,-59,-58,-51,-20,-27,-59,-54,-56,-20,-20,-56,-59,-60,-20,-62,-64,-23,-43,4.99,4.07
-64,0,0,0,0,0,-64,-53,-20,-58,-70,-20,-47,-58,-20,-69,-20,-57,-37,-63,-47,-58,-65,-20,-20,-20,-44,-47,-45,-20,-61,-59,-63,-57,-60,-69,-61,-70,-60,-62,-59,-56,-68,-64,-66,-63,-70,-69,-72,-67,4.62,1.73
-71,-73,-69,0,-69,-70,-67,-73,-73,-70,-72,-70,-71,-74,-70,-64,-70,-65,-72,-73,-65,-73,-71,-68,-71,-73,-73,-70,-68,-68,-73,-70,-70,-68,-73,0,0,-70,0,-69,0,-74,0,-74,-71,0,-73,-73,-73,0,0.95,0.75
-73,-73,-70,-70,-73,-72,-72,-72,-71,-70,-71,-72,-74,-72,-67,-70,-72,-72,-69,-70,-68,-70,0,-72,-68,-76,-63,-72,-68,-70,0,0,0,-73,-70,-72,-67,-73,-73,-70,-71,-74,-71,-71,-60,-70,-67,-71,-71,-73,1.27,3.01
-68,-70,-72,-66,-70,-67,-67,-63,-71,-69,-66,-67,-67,-70,-72,-65,-58,-69,-65,-72,-62,-67,-68,-68,-20,-66,-66,-65,-66,-59,-30,-59,-67,-66,0,-55,-63,0,-53,-45,0,0,-67,-44,-67,-68,-62,-70,-61,-68,2.89,3.52
-71,-72,-73,-67,-67,-69,-71,-67,-71,-70,-70,-69,-66,-70,-72,-67,-66,-66,-68,-73,-72,-71,-65,-73,-66,-72,-72,-68,-67,-69,-72,-58,-65,-71,-70,-71,-73,0,-72,-71,-72,-71,-73,-73,-70,-73,-67,-69,-74,-71,1.06,2.4
-69,-67,-70,-69,-65,-65,-72,-69,-63,-67,-71,-72,-69,-64,-70,-67,-73,-70,-70,-71,-71,-69,-68,-72,-69,-66,-68,-74,-70,-72,-72,-70,-71,-71,-71,-70,-69,-72,-74,-73,-69,-73,-72,-72,-73,-74,-72,-71,-72,-72,0.94,0.92
-73,-72,-73,-74,-72,-73,-72,-73,-71,-72,-71,-73,-72,-72,-72,-72,-66,-70,-72,-69,-71,0,-70,-73,-70,-69,-72,-69,-72,-71,-69,-71,-72,-71,-67,-72,-72,-73,-71,-72,-71,-73,-72,-71,-74,-68,-72,-72,-75,-72,0.54,2.54
-72,-74,-71,-73,-72,-71,-73,-67,-74,-64,-73,-69,-68,-71,-70,-74,-66,-72,-73,-67,-68,-71,-68,-72,-73,-67,-69,-72,-67,-54,-72,-67,-68,-72,-67,-72,-70,-68,-69,-67,-65,-71,-68,-75,-66,-65,-71,-72,-72,-69,1.13,3.5
-67,-64,-73,-69,-71,-67,0,-70,-71,-68,-72,-70,-69,-70,-66,-67,-72,-73,-71,-65,0,-72,0,-71,-63,-72,0,0,0,-66,0,0,-67,0,0,-65,0,0,-68,-72,-72,-72,-72,-71,-72,-73,-73,-71,-71,-73,1.34,0.75
-68,-70,-68,-60,-67,-69,-59,-71,-72,-63,-59,-64,-66,-57,-72,-60,-70,-68,-71,-66,0,-65,0,-71,-67,0,-68,-61,-63,0,-71,-61,0,0,-70,0,-62,-71,-71,-70,-70,-72,-67,-69,-65,-73,-71,-70,-69,-72,2.32,0.96
-20,-20,-51,-65,-60,-43,-20,-60,-63,-20,-54,-20,-47,-26,-64,-54,-54,0,-56,-62,-48,-53,-61,0,-62,-66,-20,-62,-54,-58,-62,-20,-62,-51,-66,-69,-61,-67,-66,-55,-64,-65,-47,-71,-70,-67,-69,-70,-70,-74,4.45,1.18
